"Date","Longitude","Latitude","Depth","Rms","Type","Magnitude","Location","EventID"
"3/22/2025","37.9019","38.9464","9.8","0.14","ML","1.1","Hekimhan (Malatya)","655723"
"3/22/2025","33.5936","39.5856","1.71","0.24","ML","1.1","Keskin (Kırıkkale)","655718"
"3/22/2025","28.6683","35.9147","32.96","0.46","ML","2.2","Akdeniz - [71.04 km] Kaş (Antalya)","655721"
"3/22/2025","28.1528","39.4683","10.36","0.44","ML","1.7","Bigadiç (Balıkesir)","655720"
"3/22/2025","30.3236","40.5858","6.96","0.19","ML","1","Geyve (Sakarya)","655719"
"3/22/2025","38.6925","37.1042","5.37","0.29","ML","1.8","Eyyübiye (Şanlıurfa)","655716"
"3/22/2025","26.2744","39.8739","7","0.31","ML","1","Ezine (Çanakkale)","655714"
"3/22/2025","33.6311","39.5794","7.2","0.29","ML","0.7","Keskin (Kırıkkale)","655717"
"3/22/2025","29.5022","40.7886","7.12","0.45","ML","1","Gebze (Kocaeli)","655715"
"3/22/2025","38.2383","38.2472","8.53","0.17","ML","1.3","Yeşilyurt (Malatya)","655711"
"3/22/2025","34.3872","39.1506","7","0.25","ML","1.1","Mucur (Kırşehir)","655713"
"3/22/2025","38.2092","38.2986","7","0.31","ML","2.2","Yeşilyurt (Malatya)","655712"
"3/22/2025","33.8592","37.4158","6.88","0.28","ML","1.6","Ayrancı (Karaman)","655708"
"3/22/2025","28.8192","39.9678","7.65","0.42","ML","1.5","Orhaneli (Bursa)","655709"
"3/22/2025","27.0086","40.2944","7","0.28","ML","1.2","Biga (Çanakkale)","655710"
"3/22/2025","30.2081","39.8039","7","0.23","ML","0.8","İnönü (Eskişehir)","655705"
"3/22/2025","29.4608","39.6197","7.08","0.31","ML","1.1","Tavşanlı (Kütahya)","655706"
"3/22/2025","37.3814","37.5061","4.38","0.22","ML","1.4","Pazarcık (Kahramanmaraş)","655707"
"3/22/2025","32.6886","38.1389","6.71","0.39","ML","1.3","Selçuklu (Konya)","655702"
"3/22/2025","27.6625","39.0886","7.71","0.22","ML","1.3","Kırkağaç (Manisa)","655704"
"3/22/2025","32.8411","38.0836","7","0.14","ML","0.8","Selçuklu (Konya)","655703"
"3/22/2025","33.3889","39.88","7.38","0.26","ML","1.2","Yahşihan (Kırıkkale)","655701"
"3/22/2025","38.8875","38.3631","10","0.16","ML","1.5","Karakaya Barajı - [02.15 km] Sivrice (Elazığ)","655700"
"3/22/2025","36.9203","37.3531","7","0.5","ML","1.1","Türkoğlu (Kahramanmaraş)","655699"
"3/22/2025","38.4608","38.0939","10.32","0.37","ML","1.3","Sincik (Adıyaman)","655697"
"3/22/2025","40.9247","39.4772","7","0.29","ML","1.5","Karlıova (Bingöl)","655696"
"3/22/2025","26.2044","36.715","6.45","0.37","ML","1.8","Ege Denizi - [99.45 km] Bodrum (Muğla)","655695"
"3/22/2025","39.0342","38.2581","4.8","0.55","ML","1.8","Doğanyol (Malatya)","655698"
"3/22/2025","41.1897","37.7236","7","0.52","ML","2.3","Gercüş (Batman)","655694"
"3/22/2025","35.9031","36.0836","7","0.66","ML","1.9","Akdeniz - Antakya Körfezi - [04.60 km] Samandağ (Hatay)","655693"
"3/22/2025","38.7575","38.3544","8.41","0.33","ML","3","Kale (Malatya)","655692"
"3/22/2025","25.7331","36.6761","7","0.85","ML","2.5","Ege Denizi","655689"
"3/22/2025","38.5381","37.9581","7","0.54","ML","1.3","Sincik (Adıyaman)","655690"
"3/22/2025","42.4017","37.6492","7","0.49","ML","1.7","Merkez (Şırnak)","655691"
"3/22/2025","30.5644","36.0344","25.3","0.62","ML","1.7","Akdeniz - [34.92 km] Kumluca (Antalya)","655688"
"3/22/2025","36.7908","37.3419","9.39","0.67","ML","1.5","Türkoğlu (Kahramanmaraş)","655687"
"3/22/2025","32.95","38.0408","6.91","0.63","ML","1","Karatay (Konya)","655686"
"3/22/2025","32.9272","38.0281","7.03","0.31","ML","1.5","Karatay (Konya)","655685"
"3/22/2025","32.9014","38.0386","7","0.23","ML","0.8","Karatay (Konya)","655684"
"3/22/2025","32.9361","38.0308","7.06","0.49","ML","1.7","Karatay (Konya)","655680"
"3/22/2025","38.6961","38.3417","11.23","0.42","ML","2","Kale (Malatya)","655682"
"3/22/2025","37.1133","38.0658","7","0.56","ML","2.5","Ekinözü (Kahramanmaraş)","655681"
"3/22/2025","32.9681","38.025","6.9","0.38","ML","1.5","Karatay (Konya)","655679"
"3/22/2025","36.1594","37.2761","7.38","0.45","ML","1.8","Kadirli (Osmaniye)","655683"
"3/22/2025","32.8719","38.0389","7.06","0.41","ML","1.3","Karatay (Konya)","655677"
"3/22/2025","32.9528","38.0311","7.06","0.47","ML","2.5","Karatay (Konya)","655676"
"3/22/2025","36.1767","37.8719","14.49","0.84","ML","1.4","Saimbeyli (Adana)","655678"
"3/22/2025","32.9369","38.0419","6.92","0.4","ML","2.3","Karatay (Konya)","655674"
"3/22/2025","32.9269","38.0267","7.01","0.56","ML","1.2","Karatay (Konya)","655675"
"3/21/2025","37.0597","38.1883","10.53","0.55","ML","2.6","Elbistan (Kahramanmaraş)","655673"
"3/21/2025","35.5558","40.3928","7","0.36","ML","2.3","Göynücek (Amasya)","655671"
"3/21/2025","38.7808","38.3589","9.71","0.51","ML","1.6","Kale (Malatya)","655672"
"3/21/2025","26.9772","37.8589","7","0.57","ML","1.8","Ege Denizi - Kuşadası Körfezi - [20.80 km] Menderes (İzmir)","655670"
"3/21/2025","35.5525","40.3706","7.77","0.32","ML","3.1","Göynücek (Amasya)","655665"
"3/21/2025","28.8364","37.9578","11.37","0.6","ML","2.4","Sarayköy (Denizli)","655666"
"3/21/2025","37.7314","38.4961","7.16","0.3","ML","1.3","Darende (Malatya)","655669"
"3/21/2025","28.7836","39.9225","7","0.65","ML","1.4","Orhaneli (Bursa)","655667"
"3/21/2025","39.6939","38.6225","7.25","0.27","ML","1.6","Merkez (Elazığ)","655668"
"3/21/2025","38.4086","38.0808","7","0.38","ML","1.5","Çelikhan (Adıyaman)","655664"
"3/21/2025","27.9097","40.8253","6.94","0.52","ML","1.4","Marmara Denizi - [16.15 km] Marmaraereğlisi (Tekirdağ)","655662"
"3/21/2025","36.9672","37.1931","6.99","0.37","ML","1.4","Nurdağı (Gaziantep)","655663"
"3/21/2025","26.9003","35.6317","11.91","0.81","ML","2.5","Ege Denizi - [127.78 km] Datça (Muğla)","655661"
"3/21/2025","26.99","40.1325","7.01","0.72","ML","1.1","Çan (Çanakkale)","655660"
"3/21/2025","36.9533","40.4722","6.99","0.18","ML","1.4","Niksar (Tokat)","655659"
"3/21/2025","37.3342","38.8867","7","0.33","ML","1.1","Gürün (Sivas)","655658"
"3/21/2025","38.7361","38.3589","12.27","0.36","ML","2","Kale (Malatya)","655657"
"3/21/2025","38.7831","38.3194","7.05","0.21","ML","1.3","Kale (Malatya)","655655"
"3/21/2025","39.3694","38.4897","7.11","0.28","ML","1.1","Hazar Gölü - [04.55 km] Merkez (Elazığ)","655656"
"3/21/2025","40.6039","39.5717","7.64","0.58","ML","1.7","Tercan (Erzincan)","655654"
"3/21/2025","42.2833","37.9403","7","0.04","ML","2.2","Pervari (Siirt)","655652"
"3/21/2025","43.6886","39.0131","7.05","0.76","ML","1.7","Muradiye (Van)","655651"
"3/21/2025","37.5114","38.1611","7","0.74","ML","1.3","Elbistan (Kahramanmaraş)","655653"
"3/21/2025","27.4419","35.8522","7.1","0.47","ML","2.1","Ege Denizi - [93.45 km] Datça (Muğla)","655650"
"3/21/2025","27.2344","37.97","7","0.75","ML","1.8","Ege Denizi - Kuşadası Körfezi - [04.80 km] Selçuk (İzmir)","655649"
"3/21/2025","36.8269","38.1353","4.76","0.44","ML","1.7","Afşin (Kahramanmaraş)","655648"
"3/21/2025","36.8381","38.1114","16.23","0.66","ML","1.8","Afşin (Kahramanmaraş)","655647"
"3/21/2025","36.9092","37.3419","13.64","0.18","ML","1.7","Türkoğlu (Kahramanmaraş)","655646"
"3/21/2025","28.8525","39.8914","7.02","0.49","ML","1.7","Orhaneli (Bursa)","655643"
"3/21/2025","38.91","38.3894","7","0.34","ML","1.5","Sivrice (Elazığ)","655645"
"3/21/2025","37.0336","37.3508","6.97","0.06","ML","1.5","Dulkadiroğlu (Kahramanmaraş)","655644"
"3/21/2025","37.6464","38.5075","7.27","0.69","ML","2.2","Darende (Malatya)","655642"
"3/21/2025","28.8067","37.03","7","0.89","ML","1.3","Köyceğiz (Muğla)","655641"
"3/21/2025","37.7033","38.2639","7","0.13","ML","1.4","Akçadağ (Malatya)","655640"
"3/21/2025","33.1528","37.8919","6.15","0.61","ML","1.3","Karatay (Konya)","655638"
"3/21/2025","37.4711","38.3853","7","0.54","ML","1.3","Elbistan (Kahramanmaraş)","655639"
"3/21/2025","28.9058","36.1525","8.61","0.6","ML","1.8","Akdeniz - [38.53 km] Seydikemer (Muğla)","655637"
"3/21/2025","35.5928","40.39","6.99","0.16","ML","1.7","Göynücek (Amasya)","655636"
"3/21/2025","28.9153","36.16","7","0.72","ML","2.5","Akdeniz - [37.34 km] Seydikemer (Muğla)","655635"
"3/21/2025","25.4622","36.6025","7","0.8","MW","4.2","Ege Denizi","655633"
"3/21/2025","25.5803","36.6653","7","0.95","ML","3.1","Ege Denizi","655634"
"3/21/2025","27.4753","40.6831","15.26","0.36","ML","1.9","Marmara Denizi - [09.26 km] Marmara (Balıkesir)","655632"
"3/21/2025","41.6164","38.5475","13.67","0.34","ML","2.3","Mutki (Bitlis)","655631"
"3/21/2025","28.2472","38.4928","7","0.25","ML","1.4","Salihli (Manisa)","655630"
"3/21/2025","26.9806","38.8614","11.6","0.26","ML","1.6","Ege Denizi - Çandarlı Körfezi - [04.84 km] Aliağa (İzmir)","655629"
"3/21/2025","38.8781","38.3572","7.18","0.13","ML","1","Kale (Malatya)","655628"
"3/21/2025","44.2194","40.9244","7","0.66","ML","3.4","Lori (Ermenistan) - [47.53 km] Akyaka (Kars)","655627"
"3/21/2025","28.8353","38.1033","10.01","0.74","ML","3.2","Buldan (Denizli)","655626"
"3/21/2025","38.4167","38.1272","6.99","0.12","ML","0.9","Yeşilyurt (Malatya)","655625"
"3/21/2025","37.4922","38.0119","7.01","0.36","ML","1.5","Nurhak (Kahramanmaraş)","655624"
"3/21/2025","29.0503","38.0725","6.86","0.15","ML","1","Güney (Denizli)","655622"
"3/21/2025","36.3072","37.8811","7.14","0.3","ML","1.6","Göksun (Kahramanmaraş)","655623"
"3/21/2025","27.4389","40.6572","9.62","0.17","ML","1.3","Marmara Denizi - [09.70 km] Marmara (Balıkesir)","655620"
"3/21/2025","36.9483","38.1103","7.07","0.52","ML","1.9","Göksun (Kahramanmaraş)","655619"
"3/21/2025","32.5758","38.0678","6.93","0.17","ML","1.2","Selçuklu (Konya)","655617"
"3/21/2025","40.9175","41.1225","7.8","0.11","ML","1.2","Pazar (Rize)","655618"
"3/21/2025","37.3792","38.0381","7.06","0.72","ML","1.6","Nurhak (Kahramanmaraş)","655615"
"3/21/2025","36.6958","37.2181","7.71","0.48","ML","1.4","Türkoğlu (Kahramanmaraş)","655616"
"3/21/2025","38.7614","38.1311","7.59","0.32","ML","1.7","Pütürge (Malatya)","655614"
"3/21/2025","37.5006","38.4544","6.67","0.34","ML","1.4","Darende (Malatya)","655613"
"3/20/2025","36.6053","37.8247","7.16","0.47","ML","1.5","Onikişubat (Kahramanmaraş)","655610"
"3/20/2025","37.6931","38.5161","7","0.25","ML","1.3","Darende (Malatya)","655609"
"3/20/2025","37.6928","38.4842","7","0.09","ML","1.5","Darende (Malatya)","655608"
"3/20/2025","38.1608","38.2653","7","0.15","ML","1.2","Yeşilyurt (Malatya)","655607"
"3/20/2025","28.85","37.1239","7","0.27","ML","1.4","Köyceğiz (Muğla)","655605"
"3/20/2025","37.1689","38.2917","9.69","0.32","ML","1.4","Elbistan (Kahramanmaraş)","655606"
"3/20/2025","38.5228","38.1183","7","0.14","ML","1.1","Sincik (Adıyaman)","655604"
"3/20/2025","40.6242","39.6608","6.98","0.45","MW","4.2","Tercan (Erzincan)","655603"
"3/20/2025","27.4078","40.0275","12.19","0.25","ML","1.9","Yenice (Çanakkale)","655602"
"3/20/2025","28.1861","36.9942","6.99","0.06","ML","1.3","Ege Denizi - Gökova Körfezi - [06.17 km] Marmaris (Muğla)","655612"
"3/20/2025","37.9086","37.9044","14.56","0.34","ML","1.8","Doğanşehir (Malatya)","655611"
"3/20/2025","24.8669","35.7181","8.12","0.82","ML","3","Ege Denizi","655600"
"3/20/2025","36.4878","37.7292","6.66","0.85","ML","2.5","Andırın (Kahramanmaraş)","655599"
"3/20/2025","27.9278","39.1783","6.94","0.19","ML","1.4","Kırkağaç (Manisa)","655601"
"3/20/2025","37.7386","38.2611","7.08","0.54","ML","1.9","Akçadağ (Malatya)","655598"
"3/20/2025","37.9067","37.9036","6.94","0.29","ML","1.6","Doğanşehir (Malatya)","655597"
"3/20/2025","37.16","37.4506","7.34","0.23","ML","1.9","Dulkadiroğlu (Kahramanmaraş)","655595"
"3/20/2025","27.6742","40.8386","6.98","0.32","ML","1.3","Marmara Denizi - [17.90 km] Süleymanpaşa (Tekirdağ)","655596"
"3/20/2025","39.2856","38.4192","6.9","0.14","ML","1.6","Sivrice (Elazığ)","655593"
"3/20/2025","38.5236","38.1064","7.02","0.28","ML","1.6","Sincik (Adıyaman)","655592"
"3/20/2025","28.1756","39.5086","6.87","0.42","ML","1.6","Bigadiç (Balıkesir)","655594"
"3/20/2025","38.7189","38.2206","10.48","0.08","ML","0.9","Pütürge (Malatya)","655591"
"3/20/2025","28.8147","37.1619","7.02","0.29","ML","1.8","Menteşe (Muğla)","655590"
"3/20/2025","36.5344","38.1917","7.1","0.53","ML","3.1","Göksun (Kahramanmaraş)","655589"
"3/20/2025","36.5181","38.2075","6.58","0.78","ML","3.2","Göksun (Kahramanmaraş)","655588"
"3/20/2025","36.5569","38.1525","7.02","0.24","ML","3.3","Göksun (Kahramanmaraş)","655587"
"3/20/2025","38.1436","38.2353","7","0.21","ML","1.1","Yeşilyurt (Malatya)","655586"
"3/20/2025","37.1719","38.7853","5.45","0.21","ML","1.5","Gürün (Sivas)","655583"
"3/20/2025","36.3206","37.8411","7","0.9","ML","1.4","Göksun (Kahramanmaraş)","655580"
"3/20/2025","38.0714","38.46","7","0.65","ML","1.3","Akçadağ (Malatya)","655585"
"3/20/2025","37.2364","38.0764","7","0.26","ML","1.6","Elbistan (Kahramanmaraş)","655584"
"3/20/2025","40.3408","38.6928","7","0.81","ML","1.6","Genç (Bingöl)","655579"
"3/20/2025","36.2347","37.8356","6.96","0.95","ML","1.5","Saimbeyli (Adana)","655582"
"3/20/2025","37.2075","38.3019","7","0.47","ML","3","Elbistan (Kahramanmaraş)","655573"
"3/20/2025","38.8208","38.2397","5.86","0.15","ML","1.5","Pütürge (Malatya)","655581"
"3/20/2025","38.0858","38.2656","7","0.44","ML","1.3","Akçadağ (Malatya)","655575"
"3/20/2025","26.9144","37.9667","7","0.23","ML","1.7","Ege Denizi - Kuşadası Körfezi - [11.73 km] Seferihisar (İzmir)","655576"
"3/20/2025","28.1794","39.4864","7.02","0.92","ML","1.7","Bigadiç (Balıkesir)","655572"
"3/20/2025","35.4697","38.8247","15.76","0.47","ML","2.1","Kocasinan (Kayseri)","655571"
"3/20/2025","36.5269","38.1256","7","0.6","ML","1.9","Göksun (Kahramanmaraş)","655570"
"3/20/2025","38.3019","38.4592","7","0.17","ML","0.7","Battalgazi (Malatya)","655577"
"3/20/2025","28.7678","39.97","7","0.61","ML","1.6","Mustafakemalpaşa (Bursa)","655578"
"3/20/2025","37.7936","38.1075","12.36","0.16","ML","1.2","Doğanşehir (Malatya)","655569"
"3/20/2025","36.5258","38.1517","6.95","0.83","ML","1.7","Göksun (Kahramanmaraş)","655568"
"3/20/2025","38.7286","38.3375","14.31","0.17","ML","1.4","Kale (Malatya)","655567"
"3/20/2025","37.985","38.4767","7","0.33","ML","1.2","Akçadağ (Malatya)","655574"
"3/20/2025","38.0136","38.1878","7.54","0.49","ML","1.1","Yeşilyurt (Malatya)","655564"
"3/20/2025","38.7703","38.35","10.98","0.16","ML","1","Kale (Malatya)","655565"
"3/20/2025","37.1667","38.3222","10.41","0.57","ML","2.8","Elbistan (Kahramanmaraş)","655560"
"3/20/2025","33.2497","39.2447","7","0.19","ML","1.5","Şereflikoçhisar (Ankara)","655562"
"3/20/2025","27.2922","41.91","7.06","0.03","ML","0.8","Merkez (Kırklareli)","655563"
"3/20/2025","36.8225","37.3192","7.33","0.42","ML","1","Türkoğlu (Kahramanmaraş)","655566"
"3/20/2025","37.0006","37.3683","7","0.47","ML","1.9","Türkoğlu (Kahramanmaraş)","655561"
"3/20/2025","28.8392","40.4206","7","0.44","ML","1.9","Marmara Denizi - Gemlik Körfezi - [04.14 km] Mudanya (Bursa)","655559"
"3/20/2025","38.2683","38.2767","6.95","0.16","ML","1.2","Yeşilyurt (Malatya)","655558"
"3/20/2025","38.3044","38.2908","11.28","0.16","ML","2","Yeşilyurt (Malatya)","655557"
"3/20/2025","38.1844","38.275","7","0.24","ML","2","Yeşilyurt (Malatya)","655556"
"3/20/2025","29.0144","40.7442","7","0.38","ML","1.5","Marmara Denizi - [12.20 km] Çınarcık (Yalova)","655555"
"3/20/2025","38.7767","38.2842","8.65","0.28","ML","2.3","Pütürge (Malatya)","655554"
"3/20/2025","38.8653","38.3942","7","0.18","ML","1.2","Karakaya Barajı - [01.50 km] Kale (Malatya)","655553"
"3/20/2025","26.2586","39.4994","7.11","0.33","ML","1.8","Ayvacık (Çanakkale)","655552"
"3/20/2025","38.3714","38.0889","7","0.26","ML","1.6","Çelikhan (Adıyaman)","655551"
"3/20/2025","36.2892","37.8839","7","0.23","ML","1.7","Göksun (Kahramanmaraş)","655548"
"3/20/2025","38.9872","39.0939","7.01","0.19","ML","1.9","Çemişgezek (Tunceli)","655549"
"3/20/2025","37.4664","38.42","6.99","0.46","ML","1.7","Darende (Malatya)","655550"
"3/20/2025","36.6172","37.7728","7","0.75","ML","2.8","Onikişubat (Kahramanmaraş)","655547"
"3/20/2025","34.5569","40.8939","6.37","0.32","ML","2.1","İskilip (Çorum)","655546"
"3/20/2025","37.485","38.4208","7","0.72","ML","1.5","Darende (Malatya)","655545"
"3/20/2025","37.2061","38.2178","7","0.81","ML","1.6","Elbistan (Kahramanmaraş)","655544"
"3/20/2025","37.085","37.3356","7","0.49","ML","1.8","Pazarcık (Kahramanmaraş)","655543"
"3/20/2025","36.32","37.3361","7.44","0.51","ML","2","Düziçi (Osmaniye)","655542"
"3/20/2025","37.4025","38.8347","7","0.51","ML","1.1","Gürün (Sivas)","655541"
"3/19/2025","38.6947","38.2169","10.48","0.12","ML","1.2","Pütürge (Malatya)","655540"
"3/19/2025","37.6833","38.5125","7","0.21","ML","1.2","Darende (Malatya)","655539"
"3/19/2025","28.7089","37.1253","7.59","0.4","ML","1.4","Ula (Muğla)","655538"
"3/19/2025","38.735","38.2719","12.1","0.16","ML","2.1","Pütürge (Malatya)","655537"
"3/19/2025","36.1531","36.3417","7.01","0.5","ML","2","Antakya (Hatay)","655536"
"3/19/2025","27.8681","36.9519","7.06","0.85","ML","1.9","Ege Denizi - Gökova Körfezi - [08.90 km] Milas (Muğla)","655535"
"3/19/2025","28.6525","36.2728","36.6","0.54","ML","2.1","Akdeniz - [47.64 km] Fethiye (Muğla)","655533"
"3/19/2025","41.26","39.4442","7","0.59","ML","1.6","Tekman (Erzurum)","655534"
"3/19/2025","38.8817","38.4078","7","0.35","ML","1.6","Baskil (Elazığ)","655532"
"3/19/2025","36.2281","37.8247","7","0.7","ML","1.6","Saimbeyli (Adana)","655530"
"3/19/2025","29.0147","36.9658","7","0.68","ML","1.8","Dalaman (Muğla)","655531"
"3/19/2025","38.5147","38.1344","7","0.58","ML","2","Sincik (Adıyaman)","655529"
"3/19/2025","36.9175","38.1406","10.53","0.59","ML","2.6","Göksun (Kahramanmaraş)","655528"
"3/19/2025","38.5975","37.4508","7","0.52","ML","1.8","Karaköprü (Şanlıurfa)","655527"
"3/19/2025","25.5303","36.51","6.41","0.69","ML","3","Ege Denizi","655526"
"3/19/2025","37.1372","37.5219","7.05","0.43","ML","1.9","Dulkadiroğlu (Kahramanmaraş)","655525"
"3/19/2025","28.8053","37.1172","7","0.75","ML","1.6","Menteşe (Muğla)","655524"
"3/19/2025","42.3056","40.6669","7","0.46","ML","1.5","Şenkaya (Erzurum)","655523"
"3/19/2025","35.8078","36.0169","12.35","0.6","ML","2.7","Akdeniz - [14.84 km] Yayladağı (Hatay)","655522"
"3/19/2025","24.6556","38.2289","10.99","0.86","ML","2.7","Ege Denizi","655520"
"3/19/2025","28.3331","36.9625","7","0.74","ML","1.5","Marmaris (Muğla)","655521"
"3/19/2025","28.7919","39.91","7","0.93","ML","1.7","Orhaneli (Bursa)","655518"
"3/19/2025","30.3167","38.5719","7","0.3","ML","1.5","Sinanpaşa (Afyonkarahisar)","655519"
"3/19/2025","30.3094","38.5722","6.99","0.38","ML","1.6","Sandıklı (Afyonkarahisar)","655514"
"3/19/2025","26.6397","37.6381","6.81","0.42","ML","2.3","Ege Denizi - [47.61 km] Söke (Aydın)","655513"
"3/19/2025","36.2347","37.8142","7.02","0.45","ML","1.7","Saimbeyli (Adana)","655517"
"3/19/2025","28.1994","38.5697","7","0.48","ML","1.1","Salihli (Manisa)","655515"
"3/19/2025","35.4728","37.6522","7","0.12","ML","1.3","Aladağ (Adana)","655516"
"3/19/2025","28.4858","36.6703","45.3","0.47","ML","1.4","Akdeniz - [20.11 km] Ortaca (Muğla)","655512"
"3/19/2025","40.0539","39.8717","7","0.49","ML","1.8","Çayırlı (Erzincan)","655511"
"3/19/2025","38.5125","38.1322","7","0.22","ML","1.2","Sincik (Adıyaman)","655510"
"3/19/2025","38.5214","38.1317","7","0.27","ML","2.9","Sincik (Adıyaman)","655508"
"3/19/2025","37.3717","38.2442","7.01","0.79","ML","1.8","Elbistan (Kahramanmaraş)","655509"
"3/19/2025","28.835","39.9044","6.09","0.29","ML","3.6","Orhaneli (Bursa)","655507"
"3/19/2025","38.4342","38.0911","12.7","0.29","ML","1.1","Çelikhan (Adıyaman)","655506"
"3/19/2025","29.8031","38.2542","7","0.31","ML","1.5","Çivril (Denizli)","655505"
"3/19/2025","35.5672","37.6872","7.02","0.32","ML","1.7","Kozan (Adana)","655504"
"3/19/2025","37.0303","40.5875","14.1","0.2","ML","2.2","Niksar (Tokat)","655503"
"3/19/2025","37.4467","39.0506","17.59","0.55","ML","2","Kangal (Sivas)","655502"
"3/19/2025","38.4564","38.0936","7","0.17","ML","0.8","Çelikhan (Adıyaman)","655501"
"3/19/2025","27.6889","36.9056","7.03","0.38","ML","1.3","Ege Denizi - Gökova Körfezi - [12.90 km] Bodrum (Muğla)","655500"
"3/19/2025","35.8972","36.1744","7","0.54","ML","1.8","Samandağ (Hatay)","655499"
"3/19/2025","26.02","39.5003","15.4","0.24","ML","2.1","Ege Denizi - [04.57 km] Ayvacık (Çanakkale)","655498"
